"Date","Price","Open","High","Low","Vol.","Change %"
"01/29/2020","0.20","0.20","0.20","0.20","1.26M","0.00%"
"01/28/2020","0.20","0.20","0.00","0.00","20.38K","0.00%"
"01/24/2020","0.20","0.20","0.20","0.20","2.66M","0.00%"
"01/23/2020","0.20","0.20","0.20","0.20","2.34M","0.00%"
"01/22/2020","0.20","0.20","0.20","0.20","919.33K","0.00%"
"01/21/2020","0.20","0.20","0.20","0.20","355.40K","0.00%"
"01/20/2020","0.20","0.20","0.20","0.20","4.41M","0.00%"
"01/17/2020","0.20","0.20","0.20","0.20","825.00K","0.00%"
"01/16/2020","0.20","0.20","0.20","0.20","2.45M","0.00%"
"01/15/2020","0.20","0.20","0.20","0.20","1.32M","0.00%"
"01/14/2020","0.20","0.20","0.20","0.20","2.62M","0.00%"
"01/10/2020","0.20","0.20","0.00","0.00","228.00K","0.00%"
"01/09/2020","0.20","0.20","0.20","0.20","1.00M","0.00%"
"01/08/2020","0.20","0.20","0.20","0.20","5.42M","0.00%"
"01/07/2020","0.20","0.20","0.20","0.20","1.10M","0.00%"
"01/06/2020","0.20","0.21","0.20","0.20","5.40M","-4.76%"
"01/03/2020","0.21","0.20","0.21","0.21","575.95K","5.00%"
"01/02/2020","0.20","0.20","0.20","0.20","674.70K","0.00%"
"12/31/2019","0.20","0.20","0.20","0.20","322.16K","0.00%"
"12/30/2019","0.20","0.20","0.20","0.20","1.76M","0.00%"
"12/27/2019","0.20","0.20","0.20","0.20","1.19M","0.00%"
"12/18/2019","0.20","0.20","0.00","0.00","8.00K","0.00%"
"12/13/2019","0.20","0.20","0.00","0.00","45.20K","0.00%"
"12/10/2019","0.20","0.20","0.00","0.00","35.00K","0.00%"
"12/09/2019","0.20","0.20","0.20","0.20","642.70K","0.00%"
"12/06/2019","0.20","0.20","0.20","0.20","710.25K","0.00%"
"12/04/2019","0.20","0.20","0.00","0.00","2.00K","0.00%"
"12/03/2019","0.20","0.20","0.00","0.00","1.00K","0.00%"
"12/02/2019","0.20","0.20","0.20","0.20","814.30K","0.00%"
"11/29/2019","0.20","0.20","0.00","0.00","10.30K","0.00%"
"11/28/2019","0.20","0.20","0.20","0.20","11.09M","0.00%"
"11/26/2019","0.20","0.20","0.20","0.20","1.10M","0.00%"
"11/25/2019","0.20","0.20","0.20","0.20","3.63M","0.00%"
"11/22/2019","0.20","0.20","0.20","0.20","1.79M","0.00%"
"11/21/2019","0.20","0.20","0.20","0.20","355.00K","0.00%"
"11/20/2019","0.20","0.20","0.20","0.20","508.80K","0.00%"
"11/19/2019","0.20","0.20","0.00","0.00","32.50K","0.00%"
"11/18/2019","0.20","0.20","0.20","0.20","1.22M","0.00%"
"11/15/2019","0.20","0.20","0.20","0.20","2.87M","0.00%"
"11/14/2019","0.20","0.20","0.20","0.20","3.02M","0.00%"
"11/13/2019","0.20","0.20","0.20","0.20","2.00M","0.00%"
"11/12/2019","0.20","0.20","0.20","0.20","5.06M","0.00%"
"11/08/2019","0.20","0.20","0.20","0.20","3.87M","0.00%"
"11/07/2019","0.20","0.20","0.20","0.20","460.00K","0.00%"
"11/06/2019","0.20","0.20","0.20","0.20","1.15M","0.00%"
"11/05/2019","0.20","0.20","0.20","0.20","1.69M","0.00%"
"11/04/2019","0.20","0.20","0.20","0.20","500.00K","0.00%"
"10/31/2019","0.20","0.20","0.20","0.20","6.52M","0.00%"
"10/30/2019","0.20","0.20","0.00","0.00","10.00K","0.00%"
"10/29/2019","0.20","0.20","0.00","0.00","174.00K","0.00%"
"10/28/2019","0.20","0.20","0.20","0.20","200.00K","0.00%"
"10/25/2019","0.20","0.20","0.00","0.00","40.00K","0.00%"
"10/23/2019","0.20","0.20","0.00","0.00","0.10K","0.00%"
"10/21/2019","0.20","0.20","0.00","0.00","120.00K","0.00%"
"10/17/2019","0.20","0.20","0.00","0.00","0.81K","0.00%"
"10/16/2019","0.20","0.20","0.00","0.00","4.52K","0.00%"
"10/15/2019","0.20","0.20","0.20","0.20","643.00K","0.00%"
"10/10/2019","0.20","0.20","0.20","0.20","103.00K","0.00%"
"10/08/2019","0.20","0.20","0.20","0.20","2.02M","0.00%"
"10/07/2019","0.20","0.20","0.20","0.20","2.16M","0.00%"
"10/03/2019","0.20","0.20","0.00","0.00","12.36K","0.00%"
"09/27/2019","0.20","0.20","0.00","0.00","4.60K","0.00%"
"09/26/2019","0.20","0.20","0.20","0.20","1.01M","0.00%"
"09/25/2019","0.20","0.20","0.20","0.20","310.00K","0.00%"
"09/23/2019","0.20","0.20","0.20","0.20","2.66M","0.00%"
"09/20/2019","0.20","0.20","0.20","0.20","570.00K","0.00%"
"09/19/2019","0.20","0.20","0.20","0.20","2.28M","0.00%"
"09/18/2019","0.20","0.20","0.20","0.20","1.52M","0.00%"
"09/17/2019","0.20","0.20","0.20","0.20","971.86K","0.00%"
"09/16/2019","0.20","0.20","0.20","0.20","3.17M","0.00%"
"09/13/2019","0.20","0.20","0.20","0.20","13.37M","0.00%"
"09/12/2019","0.20","0.20","0.20","0.20","5.26M","0.00%"
"09/11/2019","0.20","0.20","0.20","0.20","6.58M","0.00%"
"09/10/2019","0.20","0.20","0.20","0.20","27.44M","0.00%"
"09/09/2019","0.20","0.21","0.20","0.20","972.74K","-4.76%"
"09/06/2019","0.21","0.21","0.00","0.00","29.60K","0.00%"
"09/05/2019","0.21","0.21","0.21","0.20","1.10M","0.00%"
"09/04/2019","0.21","0.22","0.21","0.21","250.98K","-4.55%"
"09/03/2019","0.22","0.21","0.22","0.22","520.00K","4.76%"
"09/02/2019","0.21","0.22","0.21","0.21","153.10K","-4.55%"
"08/30/2019","0.22","0.21","0.22","0.22","1.06M","4.76%"
"08/29/2019","0.21","0.20","0.22","0.21","1.45M","5.00%"
"08/27/2019","0.20","0.20","0.20","0.20","352.55K","0.00%"
"08/26/2019","0.20","0.20","0.20","0.20","501.90K","0.00%"
"08/23/2019","0.20","0.20","0.00","0.00","39.47K","0.00%"
"08/22/2019","0.20","0.21","0.20","0.20","451.92K","-4.76%"
"08/21/2019","0.21","0.22","0.21","0.21","330.00K","-4.55%"
"08/20/2019","0.22","0.21","0.22","0.22","210.69K","4.76%"
"08/19/2019","0.21","0.22","0.21","0.21","276.09K","-4.55%"
"08/16/2019","0.22","0.21","0.22","0.20","1.40M","4.76%"
"08/15/2019","0.21","0.22","0.21","0.21","169.51K","-4.55%"
"08/14/2019","0.22","0.22","0.22","0.22","6.20M","0.00%"
"08/09/2019","0.22","0.22","0.00","0.00","116.10K","0.00%"
"08/08/2019","0.22","0.22","0.00","0.00","72.04K","0.00%"
"08/07/2019","0.22","0.24","0.24","0.22","845.00K","-8.33%"
"08/06/2019","0.24","0.24","0.00","0.00","10.70K","0.00%"
"08/05/2019","0.24","0.22","0.24","0.24","199.00K","9.09%"
"08/02/2019","0.22","0.23","0.22","0.22","462.57K","-4.35%"
"08/01/2019","0.23","0.24","0.23","0.22","915.28K","-4.17%"
"07/31/2019","0.24","0.22","0.24","0.24","1.93M","9.09%"
"07/30/2019","0.22","0.22","0.22","0.20","3.49M","10.00%"
"07/29/2019","0.20","0.21","0.21","0.20","882.30K","-4.76%"
"07/26/2019","0.21","0.21","0.21","0.21","354.64K","0.00%"
"07/25/2019","0.21","0.20","0.21","0.20","1.61M","5.00%"
"07/24/2019","0.20","0.20","0.00","0.00","48.95K","0.00%"
"07/23/2019","0.20","0.20","0.00","0.00","58.23K","0.00%"
"07/22/2019","0.20","0.20","0.20","0.20","1.98M","0.00%"
"07/19/2019","0.20","0.20","0.00","0.00","102.60K","0.00%"
"07/18/2019","0.20","0.21","0.22","0.20","1.76M","-4.76%"
"07/17/2019","0.21","0.20","0.21","0.20","8.64M","5.00%"
"07/16/2019","0.20","0.20","0.20","0.20","228.77K","0.00%"
"07/15/2019","0.20","0.20","0.20","0.20","1.29M","0.00%"
"07/12/2019","0.20","0.20","0.00","0.00","83.00K","0.00%"
"07/11/2019","0.20","0.20","0.00","0.00","249.91K","0.00%"
"07/10/2019","0.20","0.20","0.20","0.20","660.77K","0.00%"
"07/09/2019","0.20","0.20","0.21","0.20","1.29M","0.00%"
"07/08/2019","0.20","0.20","0.21","0.20","14.22M","0.00%"
"07/05/2019","0.20","0.21","0.21","0.20","691.94K","-4.76%"
"07/04/2019","0.21","0.20","0.21","0.21","371.00K","5.00%"
"07/03/2019","0.20","0.22","0.20","0.20","300.39K","-9.09%"
"07/02/2019","0.22","0.24","0.22","0.22","1.95M","-8.33%"
"07/01/2019","0.24","0.23","0.24","0.24","423.01K","4.35%"
"06/28/2019","0.23","0.22","0.23","0.23","449.67K","4.55%"
"06/27/2019","0.22","0.22","0.22","0.22","876.88K","0.00%"
"06/26/2019","0.22","0.21","0.22","0.22","1.49M","4.76%"
"06/25/2019","0.21","0.21","0.00","0.00","30.40K","0.00%"
"06/24/2019","0.21","0.20","0.21","0.21","1.04M","5.00%"
"06/21/2019","0.20","0.20","0.00","0.00","5.26K","0.00%"
"06/20/2019","0.20","0.20","0.20","0.20","1.09M","0.00%"
"06/19/2019","0.20","0.20","0.20","0.20","363.20K","0.00%"
"06/18/2019","0.20","0.21","0.21","0.20","853.35K","-4.76%"
"06/17/2019","0.21","0.21","0.21","0.21","241.89K","0.00%"
"06/13/2019","0.21","0.20","0.21","0.21","403.82K","5.00%"
"06/11/2019","0.20","0.20","0.20","0.20","1.22M","0.00%"
"06/10/2019","0.20","0.20","0.00","0.00","138.10K","0.00%"
"06/07/2019","0.20","0.20","0.00","0.00","10.00K","0.00%"
"06/03/2019","0.20","0.22","0.21","0.20","525.29K","-9.09%"
"05/31/2019","0.22","0.22","0.00","0.00","233.18K","0.00%"
"05/30/2019","0.22","0.21","0.22","0.22","116.50K","4.76%"
"05/28/2019","0.21","0.21","0.00","0.00","116.67K","0.00%"
"05/27/2019","0.21","0.21","0.00","0.00","60.10K","0.00%"
"05/24/2019","0.21","0.21","0.21","0.21","205.34K","0.00%"
"05/23/2019","0.21","0.21","0.00","0.00","30.80K","0.00%"
"05/22/2019","0.21","0.21","0.21","0.21","460.42K","0.00%"
"05/21/2019","0.21","0.21","0.21","0.21","911.71K","0.00%"
"05/20/2019","0.21","0.22","0.22","0.21","2.83M","-4.55%"
"05/17/2019","0.22","0.22","0.00","0.00","121.00K","0.00%"
"05/16/2019","0.22","0.22","0.22","0.22","304.25K","0.00%"
"05/15/2019","0.22","0.21","0.22","0.21","326.21K","4.76%"
"05/14/2019","0.21","0.21","0.21","0.21","663.95K","0.00%"
"05/13/2019","0.21","0.21","0.21","0.21","787.09K","0.00%"
"05/10/2019","0.21","0.23","0.21","0.21","339.00K","-8.70%"
"05/09/2019","0.23","0.23","0.00","0.00","154.98K","0.00%"
"05/08/2019","0.23","0.22","0.23","0.21","722.41K","4.55%"
"05/07/2019","0.22","0.22","0.22","0.22","1.01M","0.00%"
"05/06/2019","0.22","0.22","0.00","0.00","87.61K","0.00%"
"05/03/2019","0.22","0.22","0.22","0.22","487.55K","0.00%"
"05/02/2019","0.22","0.21","0.22","0.21","2.63M","4.76%"
"04/29/2019","0.21","0.22","0.21","0.21","1.05M","-4.55%"
"04/26/2019","0.22","0.23","0.22","0.22","614.00K","-4.35%"
"04/25/2019","0.23","0.22","0.23","0.22","697.73K","4.55%"
"04/24/2019","0.22","0.22","0.00","0.00","119.00K","0.00%"
"04/23/2019","0.22","0.22","0.00","0.00","64.40K","0.00%"
"04/18/2019","0.22","0.22","0.22","0.22","6.72M","0.00%"
"04/17/2019","0.22","0.21","0.22","0.22","399.38K","4.76%"
"04/16/2019","0.21","0.21","0.21","0.21","165.00K","0.00%"
"04/15/2019","0.21","0.22","0.21","0.21","540.72K","-4.55%"
"04/12/2019","0.22","0.22","0.00","0.00","71.48K","0.00%"
"04/11/2019","0.22","0.22","0.00","0.00","66.74K","0.00%"
"04/10/2019","0.22","0.22","0.22","0.22","594.17K","0.00%"
"04/09/2019","0.22","0.22","0.22","0.22","209.45K","0.00%"
"04/08/2019","0.22","0.20","0.22","0.21","9.78M","10.00%"
"04/05/2019","0.20","0.20","0.00","0.00","59.27K","0.00%"
"04/04/2019","0.20","0.20","0.20","0.20","505.30K","0.00%"
"04/03/2019","0.20","0.20","0.20","0.20","2.48M","0.00%"
"04/02/2019","0.20","0.20","0.20","0.20","2.84M","0.00%"
"04/01/2019","0.20","0.22","0.22","0.20","4.87M","-9.09%"
"03/29/2019","0.22","0.24","0.24","0.22","2.26M","-8.33%"
"03/28/2019","0.24","0.24","0.00","0.00","18.10K","0.00%"
"03/27/2019","0.24","0.24","0.24","0.24","331.79K","0.00%"
"03/25/2019","0.24","0.24","0.24","0.24","177.68K","0.00%"
